LocationID	LocationName	Organisation_name	ZIP	adress_town	adress_street	adress_number	state	country	coordinates_east	coordinates_north	dcpLatitude	dcpLongitude	connected_towns	connected_people_2018	total_population	note	report_category
ATTP_4-41715001	Mondsee-Irrsee	Reinhaltungsverband Mondsee-Irrsee	5310.0	Mondsee	Schwarzindien	170	Upper Austria	Austria	401659.7394	437658.0672	47.83829369	13.35474986	Innerschwand am Mondsee, Mondsee, Oberhofen am Irrsee, Oberwang, St. Lorenz, Tiefgraben, Zell am Moos	12326.0	16474.0		general; alps
ATTP_4-41726001	Pöndorf	Gemeinde Pöndorf	4891.0	Pöndorf	Pöndorf	5	Upper Austria	Austria	403922.3935	454194.554	47.98705579	13.3851246	Pöndorf, Weißenkirchen im Attergau	4608.0	3378.0		general; alps
ATTP_4-41738002	Schwanenstadt	Reinhaltungsverband Schwanenstadt und Umgebung	4690.0	Schwanenstadt	Staig	72	Upper Austria	Austria	434271.5517	461850.6954	48.05504441	13.79242984	Roitham am Traunfall, Atzbach, Desselbrunn, Niederthalheim, Oberndorf bei Schwanenstadt, Pitzenberg, Redlham, Rüstorf, Rutzenham, Schlatt, Schwanenstadt, Bad Wimsbach-Neydharting	16180.0	20390.0		general; alps
ATTP_4-41811001	Raum Lambach	Reinhaltungsverband Raum Lambach	4650.0	Lambach	Fluchtwang	24	Upper Austria	Austria	443902.2862	466284.263	48.09434715	13.92210438	Aichkirchen, Bachmanning, Bad Wimsbach-Neydharting, Eberstalzell, Edt bei Lambach, Fischlham, Lambach, Neukirchen bei Lambach, Pennewang, Stadl-Paura, Steinerkirchen an der Traun	14961.0	22919.0		general; alps
ATTP_4-41812001	Welser Heide	Abwasserverband Welser Heide	4614.0	Marchtrenk	Kappern	73	Upper Austria	Austria	459840.9823	476195.333	48.18222231	14.13749989	Wels, Eggendorf im Traunkreis, Buchkirchen, Gunskirchen, Marchtrenk, Pennewang, Sattledt, Schleißheim, Steinhaus, Thalheim bei Wels, Weißkirchen an der Traun	105310.0	102906.0		general; alps
ATTP_4-41814001	Offenhausen	Marktgemeinde Offenhausen	4625.0	Offenhausen	Gemeindeplatz	1	Upper Austria	Austria	438644.7096	473358.4045	48.15831912	13.8521349	Meggenhofen, Offenhausen	1020.0	3236.0		general; alps
ATTP_4-41819001	Sipbachzell	Gemeinde Sipbachzell	4621.0	Sipbachzell	Hauptstraße	29	Upper Austria	Austria	458982.589	467997.4577	48.10855848	14.12483478	Sipbachzell	1318.0	2025.0		general; alps
ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	Reinhalteverband Tennengau Süd	5431.0	Kuchl	Garnei	155	Salzburg	Austria	384202.4275	417215.3195	47.65417413	13.122223	Golling an der Salzach, Kuchl, Sankt Koloman, Scheffau am Tennengebirge	20370.0	14751.0		general; alps
ATTP_5-A1651372R143	ARA Anberg	Gemeinde Anberg-Lungötz	5524.0	Annaberg-Lungötz	Annaberg	32	Salzburg	Austria	406752.277	404180.7171	47.53706532	13.42230475	Anberg-Lungötz	3215.0	2220.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1651440R143	ARA Rußbach	Gemeinde Rußbach am Paß Gschütt	5442.0	Rußbachsaag	Saag	22	Salzburg	Austria	408724.7047	409250.0098	47.58265259	13.44860856	Rußbach am Paß Gschütt	873.0	772.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1651838R143	ARA Abteu	Gemeinde Abteu	5441.0	Abtenau	Markt	1	Salzburg	Austria	399094.3645	410290.4024	47.59206725	13.32054265	Abteu	4798.0	5909.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1698988R154	ARA Wallersee-rd-Neumarkt	Reinhalteverband Wallersee-rd	5202.0	Neumarkt am Wallersee	Wallbach	100	Salzburg	Austria	390689.4855	449376.6123	47.94365095	13.20789756	Neumarkt am Wallersee	7882.0	6339.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	Reinhalteverband Großraum Salzburg Stadt u.Umlandg	5101.0	Bergheim	Aupoint	15	Salzburg	Austria	375311.473	440095.7514	47.85974424	13.00252397	Salzburg, Anif, Anthering, Bergheim, Elixhausen, Elsbethen, Eugendorf, Grödig, Hallwang, Koppl, Puch bei Hallein, Wals-Siezenheim	320682.0	215988.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1700239R154	ARA Trumerseen	Reinhalteverband Trumerseen	5163.0	Mattsee	Zellhof	7	Salzburg	Austria	381632.868	453569.2172	47.981171	13.08645124	Berndorf bei Salzburg, Mattsee, Obertrum am See, Seeham, Seekirchen am Wallersee	12698.0	22674.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1700419R154	ARA Wallersee-Süd-Seekirchen	Reinhalteverband Wallersee-Süd	5201.0	Seekirchen am Wallersee	Gewerbestraße	15	Salzburg	Austria	384148.0416	442879.4504	47.88506899	13.12055052	Seekirchen am Wallersee	22447.0	10884.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1700495R154	ARA Pladenbach	Reinhalteverband Pladenbach	5113.0	St. Georgen	Georg-Rendl-Weg	8	Salzburg	Austria	365498.2399	454943.8868	47.99286935	12.87014923	Sankt Georgen bei Salzburg	14173.0	2974.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1703863R154	ARA Fuschlsee-Thalgau	Reinhalteverband Fuschlsee-Thalgau	5303.0	Thalgau	Waidachstraße	1	Salzburg	Austria	395639.656	437609.4059	47.83784082	13.27430489	Thalgau	12973.0	5938.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1705398R154	ARA Faisteu	Gemeinde Faisteu	5324.0	Faistenau	Am Lindenplatz	1	Salzburg	Austria	392327.6704	428857.5496	47.75906983	13.2302072	Faisteu	2205.0	3100.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1753932R157	ARA Werfen	Marktgemeinde Werfen	5450.0	Werfen	Markt	24	Salzburg	Austria	389413.2036	398081.9244	47.48213389	13.19208196	Werfen	1951.0	3037.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1777733R157	ARA Salzburger Ennstal	Reinhalteverband Salzburger Ennstal	5550.0	Radstadt	Dechantswiese	3	Salzburg	Austria	412286.0686	387510.5079	47.38699735	13.49537471	Altenmarkt im Pongau, Flachau, Radstadt, Untertauern, Tweng	31390.0	12721.0		general; alps
ATTP_5-A1779078R157	ARA Großarlertal	Marktgemeinde Großarl	5611.0	Großarl	Marktplatz	1	Salzburg	Austria	391260.4186	375601.6818	47.27989485	13.21705644	Großarl	7021.0	3805.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1779204R157	ARA Filzmoos	Gemeinde Filzmoos	5532.0	Filzmoos	Filzmoos	32	Salzburg	Austria	415023.625	392224.527	47.42935556	13.53180056	Filzmoos	2382.0	1493.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen	Reinhalteverband Salzach-Pongau	5452.0	Pfarrwerfen	Ellmauthal	24	Salzburg	Austria	390820.2843	393242.2603	47.4386112	13.210861	Bischofshofen, Goldegg, Kleirl, Pfarrwerfen, Sankt Johann im Pongau, Sankt Veit im Pongau, Schwarzach im Pongau, Wagrain, Werfenweng	38606.0	38787.0		general; alps
ATTP_5-A1780441R157	ARA Mühlbach	Gemeinde Mühlbach am Hochkönig	5505.0	Mühlbach am Hochkönig	Mühlbach am Hochkönig	251	Salzburg	Austria	386190.0047	386800.0728	47.38056392	13.14966157	Mühlbach am Hochkönig	2659.0	1444.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1780627R157	ARA Gasteinertal	Reinhalteverband Gasteinertal	5632.0	Dorfgastein	Unterberger Straße	20	Salzburg	Austria	380920.8518	373953.2192	47.26483814	13.0804218	Bad Hofgastein, Bad Gastein, Dorfgastein	20391.0	12480.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1781001R157	ARA Fritztal-Hüttau	Reinhalteverband Fritztal	5511.0	Hüttau	Sonnhalb	42	Salzburg	Austria	397294.8649	391376.5166	47.42188591	13.29673649	Filzmoos, Eben im Pongau, Hüttau, Sankt Martin am Tennengebirge	5263.0	7103.0		general; alps
ATTP_5-A1781451R157	ARA Tenneck-Werfen	Marktgemeinde Werfen	5450.0	Werfen	Markt	24	Salzburg	Austria	388011.4543	400245.3035	47.50157378	13.17341715	Werfen	1492.0	3037.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1804777R161	ARA Ramingstein	Gemeinde Ramingstein	5591.0	Ramingstein	Gemeindeplatz	223	Salzburg	Austria	442241.6361	352091.0533	47.06707066	13.88889689	Ramingstein	1035.0	1055.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1805835R161	ARA St.Michael i.Lg.	Reinhalteverband St.Michael im Lungau	5582.0	Sankt Michael im Lungau	Mühlweg	146	Salzburg	Austria	423843.3502	354856.6211	47.09287404	13.64676179	Sankt Michael im Lungau	7866.0	3521.0		general; alps
ATTP_5-A1824831R161	ARA Saalbach	Gemeinde Saalbach-Hinterglemm	5753.0	Saalbach	Dorfplatz	36	Salzburg	Austria	351665.9522	386013.0734	47.3718234	12.69242236	Saalbach-Hinterglemm	16308.0	2819.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1836862R161	ARA Saalachtal-Saalfelden	Reinhalteverband Pinzgauer Saalachtal	5760.0	Saalfelden am Steinernen Meer	Marzon	1	Salzburg	Austria	361866.1813	396095.2604	47.4632167	12.82664353	Leogang, Maishofen, Maria Alm am Steinernen Meer, Saalfelden am Steinernen Meer, Viehhofen	31638.0	26546.0		general; alps
ATTP_5-A1841691R161	ARA Rauris	Marktgemeinde Rauris	5661.0	Rauris	Marktstraße	30	Salzburg	Austria	373795.9161	372456.2901	47.25111952	12.9863346	Rauris	4485.0	3013.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1842420R161	ARA Oberpinzgau West-Bramberg	Reinhalteverband Oberpinzgau-West	5741.0	Neukirchen am Großvenediger	Marktstraße	171	Salzburg	Austria	329216.7712	375964.8754	47.27936023	12.39671828	Bramberg am Wildkogel	20000.0	3938.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1843680R161	ARA Saalachtal-Unken	Reinhalteverband Pinzgauer Saalachtal	5760.0	Saalfelden am Steinernen Meer	Marzon	1	Salzburg	Austria	356542.877	418398.6873	47.66354579	12.75379954	Lofer, Sankt Martin bei Lofer, Unken, Weißbach bei Lofer	7370.0	5502.0		general; alps
ATTP_5-A1844668R161	ARA Zeller Becken	Reinhalteverband Zeller Becken	5700.0	Zell am See	Salzachuferstraße	37	Salzburg	Austria	359058.807	376093.3129	47.2830804	12.79125793	Kaprun, Zell am See, Maishofen, Piesendorf	28102.0	20477.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1844700R161	ARA Oberpinzgau Mitte-Niedernsill	Reinhalteverband Oberpinzgau-Mitte	5722.0	Niedernsill	Unterwiesstraße	22	Salzburg	Austria	349710.333	375989.3852	47.28148857	12.66766376	Niedernsill	15255.0	2721.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1846069R161	ARA Dienten	Gemeinde Dienten am Hochkönig	5652.0	Dienten am Hochkönig	Dorf	22	Salzburg	Austria	374803.4121	386009.9386	47.37310936	12.99887063	Dienten am Hochkönig	1984.0	758.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1846663R161	ARA Embach-Lend	Gemeinde Lend	5651.0	Lend	Lend	41	Salzburg	Austria	377375.6224	377878.3249	47.30004011	13.03335923	Lend	1065.0	1319.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A1848116R161	ARA Unterpinzgau-Bruck	Reinhalteverband Unterpinzgau	5662.0	Bruck	Auweg	25	Salzburg	Austria	364804.8111	376025.1823	47.28280467	12.86723873	Bruck an der Großglocknerstraße, Fusch an der Großglocknerstraße, Taxenbach	5903.0	8199.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_5-A2444685	ARA Zentralraum Lungau	Reinhalteverband Zentralraum Lungau	5580.0	Tamsweg	Marktplatz	1	Salzburg	Austria	436540.0491	357703.5697	47.11791023	13.81427035	Göriach, Lessach, Mariapfarr, Mauterndorf, Sankt Margarethen im Lungau, Sankt Andrä im Lungau, Tamsweg, Tweng, Unternberg, Weißpriach	14200.0	13708.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_6-M3192786R0	RHV Ilztal ARA Ilztal 17/3301	Reinhalteverband Ilztal	8211.0	Prebensdorf	Prebensdorf	170	Styria	Austria	586388.7182	362805.0863	47.13836292	15.79083144	Sibelkirchen, Ilztal, Albersdorf-Prebuch, Gleisdorf, Sankt Ruprecht an der Raab, Puch bei Weiz	2508.0	26742.0		general; alps
ATTP_6-M3218952R0	VWG St. Lambrecht und St. Blasen  ARA St. Blasen 14/1357	Marktgemeinde Sankt Lambrecht-GSR_2015	8813.0	Sankt Lambrecht	Hauptstraße	12	Styria	Austria	476219.388	356773.3684	47.10614291	14.33710064	Neumarkt in der Steiermark, Sankt Lambrecht	1504.0	6714.0		general; alps
ATTP_6-M3222661R0	Marktgemeinde Gleinstätten ARA Pistorf 10/1875	Marktgemeinde Gleinstätten	8443.0	Gleinstätten	Pistorf	160	Styria	Austria	557902.7782	319808.014	46.75909641	15.40027454	Gleinstätten, Großklein, Sankt Andrä-Höch	1283.0	6778.0		general; alps
ATTP_6-M3222800R0	VWG Aigen/ Wörschach ARA Aigen im Ennstal 12/1790	Gemeinde Aigen	8943.0	Aigen im Ennstal	Aigen	6	Styria	Austria	461214.9694	405294.4057	47.54426022	14.14604086	Aigen im Ennstal, Wörschach	3500.0	3776.0		general; alps
ATTP_6-M3223510R0	AWV Grazerfeld ARA Wildon 10/1876	Abwasserverband Grazerfeld	8410.0	Wildon	Untere Aue	20	Styria	Austria	567469.024	333404.1371	46.87902787	15.5304999	Premstätten, Fernitz-Mellach, Gössendorf, Kalsdorf bei Graz, Hausmannstätten, Wundschuh, Feldkirchen bei Graz, Werndorf, Allerheiligen bei Wildon, Sankt Georgen an der Stiefing, Wildon	52311.0	44516.0		general; alps
ATTP_6-M3225478R0	Gemeinde Rohr bei Hartberg ARA Rohr bei Hartberg 7/3830	Gemeinde Rohr bei Hartberg-GSR_2015	8294.0	Unterrohr	Unterrohr	24	Styria	Austria	606467.3893	374338.1362	47.2360572	16.06076704	Buch-St. Magdale, Rohr bei Hartberg, Sankt Johann in der Haide	1200.0	5785.0		general; alps
ATTP_6-M3226627R0	Stadtgemeinde Liezen ARA Liezen 12/712	Stadtgemeinde Liezen-GSR_2015	8940.0	Liezen	Rathausplatz	1	Styria	Austria	469710.098	406795.1556	47.55690987	14.25915455	Liezen	7900.0	8240.0		general; alps
ATTP_6-M3227906R0	Gemeinde Lassing ARA Lassing 12/1550	Gemeinde Lassing	8903.0	Lassing-Kirchdorf	Lassing	5	Styria	Austria	465783.4394	406546.6753	47.55508214	14.20693014	Aigen im Ennstal, Lassing	1588.0	4359.0		general; alps
ATTP_6-M3228013R0	Gemeinde Ardning ARA Ardning  12/1868	Gemeinde Ardning	8904.0	Ardning	Ardning	250	Styria	Austria	480068.7852	409752.8549	47.58232908	14.39735978	Ardning, Liezen	1027.0	9467.0		general; alps
ATTP_6-M3228214R0	Gemeinde Murfeld ARA Murfeld-Weitersfeld 15/708	Gemeinde Murfeld	8473.0	Lichendorf	Lichendorf	80	Styria	Austria	584035.1638	314049.7643	46.70054703	15.73992598	Mureck, , 	1019.0	3515.0		general; alps
ATTP_6-M3230038R0	AWV Passailer Becken ARA Passail 17/2666	Abwasserverband Passailer Becken	8162.0	Passail	Markt	1	Styria	Austria	564258.2234	375441.5747	47.25793451	15.50376941	Semriach, Fladnitz an der Teichalm, Passail, Sankt Kathrein am Offenegg	4851.0	10424.0		general; alps
ATTP_6-M3230905R0	RHV Pößnitz-Saggautal ARA St. Johann i. S. Radiga 10/1904	RHV Pößnitz-Saggautal	8453.0	Radiga	Radiga	55	Styria	Austria	558989.7781	316078.8475	46.72529341	15.41319636	Eibiswald, Sankt Martin im Sulmtal, Oberhaag, Arnfels, Sankt Johann im Saggautal, Leutschach an der Weinstraße, Gleinstätten, Großklein	5087.0	23333.0		general; alps
ATTP_6-M3231297R0	Marktgemeinde Gs ARA Gs 4/1346	Marktgemeinde Gs	8342.0	Gnas	Gnas	46	Styria	Austria	590023.3466	331402.7105	46.85491218	15.82547131	Paldau, Gs, Bad Gleichenberg, Feldbach, Sankt Stefan im Rosental	3178.0	31924.0		general; alps
ATTP_6-M3231731R0	Marktgemeinde Markt Hartmannsdorf ARA Hartmannsdorf 17/2440	Marktgemeinde Markt Hartmannsdorf	8311.0	Markt Hartmannsdorf	Hauptstraße	157	Styria	Austria	591132.7713	353123.0852	47.04992631	15.84922756	Ilz, Ottendorf an der Rittschein, Markt Hartmannsdorf, St. Margarethen an der Raab, Hofstätten an der Raab	2300.0	14684.0		general; alps
ATTP_6-M3232571R0	AWV Nördliches Liebochtal ARA Hitzendorf 6/2911	Abwasserverband Nördliches Liebochtal	8151.0	Hitzendorf	Hitzendorf	63	Styria	Austria	549798.882	349377.523	47.02696032	15.3040094	Hitzendorf, Sankt Bartholomä, Sankt Oswald bei Plankenwarth, Stiwoll	7615.0	10530.0		general; alps
ATTP_6-M3235303R0	RHV Pöllauertal ARA Pöllau 7/3790	Reinhalteverband Pöllauer Tal	8225.0	Pöllau	Grazerstraße	563	Styria	Austria	590128.8391	379240.2683	47.28509185	15.84712668	Pöllau, Pöllauberg	4544.0	8064.0		general; alps
ATTP_6-M3247897R0	Stadtgemeinde Mureck, ARA Gosdorf 15/700	Stadtgemeinde Mureck-GSR_2015	8480.0	Mureck	Hauptplatz	30	Styria	Austria	591881.5668	316965.1626	46.72453527	15.84372164	Deutsch Goritz, Mureck, Sankt Peter am Ottersbach	1972.0	8250.0		general; alps
ATTP_6-M3255142R0	Stadtgemeinde Weiz ARA Weiz 17/547	Stadtgemeinde Weiz-GSR_2015	8160.0	Weiz	Hauptplatz	7	Styria	Austria	574292.8485	370002.7286	47.20642335	15.63420608	Naas, Mortantsch, Thannhausen, Mitterdorf an der Raab, Weiz	12962.0	19773.0		general; alps
ATTP_6-M3263261R0	AWV Raum Frohnleiten ARA Frohnleiten 6/2639	Abwasserverband Raum Frohnleiten	8130.0	Frohnleiten	Brucker Straße	2	Styria	Austria	550009.7161	374835.6329	47.25590485	15.31531449	Frohnleiten, Fladnitz an der Teichalm	4857.0	8347.0		general; alps
ATTP_6-M3269884R0	Marktgemeinde Bad Mitterndorf ARA Tauplitz Klachau 12/800	Marktgemeinde Bad Mitterndorf-GSR_2015	8983.0	Bad Mitterndorf	Bad Mitterndorf	59	Styria	Austria	451736.2862	405272.7398	47.54488504	14.02008876	Bad Mitterndorf	1670.0	4941.0		general; alps
ATTP_6-M3273368R0	Marktgemeinde Bad Mitterndorf ARA Bad Mitterndorf 18/422	Marktgemeinde Bad Mitterndorf-GSR_2015	8983.0	Bad Mitterndorf	Bad Mitterndorf	59	Styria	Austria	444340.9733	405439.098	47.54692534	13.92183682	Bad Mitterndorf	1290.0	4941.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_6-M3280413R0	AWV Oberes Stiefingtal ARA Heiligenkreuz am Waasen 10/1274	Abwasserverband oberes Stiefingtal	8081.0	Heiligenkreuz am Waasen	Marktplatz	2	Styria	Austria	571822.8079	341694.8986	46.95247502	15.59076361	Pirching am Traubenberg, Vasoldsberg, Allerheiligen bei Wildon, Empersdorf, Heiligenkreuz am Waasen	4727.0	12850.0		general; alps
ATTP_6-M3281650R0	Marktgemeinde Großklein ARA Großklein 10/1858	Marktgemeinde Großklein	8452.0	Großklein	Großklein	120	Styria	Austria	561088.0097	318380.7954	46.74549036	15.44145659	Großklein, Gleinstätten, Heimschuh	1308.0	6996.0		general; alps
ATTP_6-M3283419R0	ARA Bad Waltersdorf-Leitersdorf 7/3700	Reinhalteverband Safen-Saifental	8273.0	Ebersdorf	Ebersdorf	222	Styria	Austria	604768.2679	364536.7043	47.14845328	16.03383935	Burgau, Bad Waltersdorf	4049.0	4867.0		general; alps
ATTP_6-M3283441R0	ARA Sebersdorf 7/3700	Reinhalteverband Safen-Saifental	8273.0	Ebersdorf	Ebersdorf	222	Styria	Austria	602171.3344	368218.9842	47.18237206	16.00127404	Ebersdorf, Buch-St. Magdale, Hartberg Umgebung, Bad Waltersdorf, Hartberg, Sankt Johann in der Haide	7081.0	18330.0		general; alps
ATTP_6-M3284162R0	Marktgemeinde Gleinstätten ARA Gleinstätten 10/981	Marktgemeinde Gleinstätten	8443.0	Gleinstätten	Pistorf	160	Styria	Austria	555914.8345	319302.4295	46.75502092	15.37408217	Groß Sankt Florian, Sankt Martin im Sulmtal, Gleinstätten, Großklein, Ragnitz, Mitterdorf an der Raab	1206.0	15878.0		general; alps
ATTP_6-M3290534R0	Stadtgemeinde Trofaiach ARA Trofaiach 11/895	Stadtgemeinde Trofaiach-GSR_2015	8793.0	Trofaiach	Luchinettigasse	9	Styria	Austria	527292.3995	391874.3168	47.41398762	15.02003736	Kammern im Liesingtal, Trofaiach, Vordernberg	12277.0	13739.0		general; alps
ATTP_6-M3292250R0	AWV Raum Anger ARA Unterfeistritz 17/2434	Abwasserverband Raum Anger	8184.0	Anger	Südtiroler Platz	3	Styria	Austria	582242.0955	373942.4732	47.23969188	15.74072238	Anger, Floing	3255.0	5252.0		general; alps
ATTP_6-M3306173R0	Marktgemeinde Wies ARA Wies 3/2161	Marktgemeinde Wies-GSR_2015	8551.0	Wies	Oberer Markt	14	Styria	Austria	548829.4739	315342.3457	46.72103384	15.28005423	Eibiswald, Wies, Pölfing-Brunn	2139.0	12451.0		general; alps
ATTP_6-M3309033R0	AWV Tauchental ARA Tauchental 7/3861	AWV Tauchental (Stmk)	8243.0	Steirisch-Tauchen	Hauptplatz	1	Styria	Austria	605746.914	400706.566	47.47339114	16.06347899	Schäffern, Pinggau	1236.0	4537.0		general; alps
ATTP_6-M3311117R0	AWV Mittleres Feistritztal ARA Hainersdorf 5/663	Abwasserverband Mittleres Feistritztal	8265.0	Großsteinbach	Großsteinbach	62	Styria	Austria	600417.7192	358089.7337	47.09182249	15.97360766	Großsteinbach, Großwilfersdorf, Hartl, Bad Waltersdorf, Kaindorf, Ebersdorf	1382.0	13506.0		general; alps
ATTP_6-M3317687R0	VWG Tieschen Frutten Gießelsdorf ARA Tieschen 15/726	Marktgemeinde Tieschen	8355.0	Tieschen	Tieschen	55	Styria	Austria	598847.9838	323987.1776	46.78562348	15.93789723	Sankt An am Aigen, Tieschen, Halbenrain, Straden	1409.0	8868.0		general; alps
ATTP_6-M3317790R0	Marktgemeinde Irdning-Donnersbachtal ARA Irdning 12/919	Marktgemeinde Irdning-Donnersbachtal-GSR_2015	8952.0	Irdning	Trautenfelserstraße	200	Styria	Austria	457283.9814	400991.1593	47.50590092	14.09325055	Aigen im Ennstal, Irdning-Donnersbachtal	3045.0	6774.0		general; alps
ATTP_6-M3318866R0	AWV Mittlere Enns ARA Altenmarkt bei St. Gallen 12/1577	Abwasserverband Mittlere Enns	8934.0	Altenmarkt bei Sankt Gallen	Altenmarkt bei Sankt Gallen	30	Styria	Austria	497839.3588	424674.8519	47.71413913	14.63695816	Sankt Gallen	2156.0	1821.0		general; alps
ATTP_6-M3320064R0	Stadtgemeinde Fehring ARA Hatzendorf 4/1257	Stadtgemeinde Fehring-GSR_2015	8350.0	Fehring	Grazerstraße	1	Styria	Austria	603685.3257	344921.8972	46.97240488	16.01066246	Fehring, Riegersburg	1366.0	12199.0		general; alps
ATTP_6-M3321596R0	Marktgemeinde Grafendorf ARA Grafendorf 7/3573	Marktgemeinde Grafendorf bei Hartberg-GSR_2015	8232.0	Grafendorf bei Hartberg	Hauptplatz	47	Styria	Austria	601257.2239	385212.6371	47.33546791	15.99689526	Grafendorf bei Hartberg	1327.0	3091.0		general; alps
ATTP_6-M3322110R0	Marktgemeinde Straden ARA Straden-Wieden 15/722	Marktgemeinde Straden-GSR_2015	8345.0	Straden	Straden	2	Styria	Austria	592181.6086	323713.5977	46.7851375	15.85050212	Straden, Deutsch Goritz	801.0	5369.0		general; alps
ATTP_6-M3326085R0	Gemeinde Stubenberg ARA Stubenberg 7/3514	Gemeinde Stubenberg	8223.0	Stubenberg am See	Stubenberg am See	5	Styria	Austria	586486.29	373751.8007	47.23678181	15.79668753	Stubenberg	1584.0	2216.0		general; alps
ATTP_6-M3327097R0	RHV Region Pichl ARA Pichl Preunegg 19/1307	Reinhaltungsverband Region Pichl	8973.0	Pichl	Gemeindeamt Pichl	100	Styria	Austria	419310.771	388493.7601	47.39567682	13.58848382	Ramsau am Dachstein, Schladming	4640.0	9456.0		general; alps
ATTP_6-M3336492R0	AWV Paltental  ARA Rottenmann 12/1571	Abwasserverband Paltental	8786.0	Rottenmann	Hauptstraße	56	Styria	Austria	474256.7908	403982.8267	47.53110662	14.31910866	Lassing, Selzthal	4103.0	3273.0		general; alps
ATTP_6-M3338885R0	Marktgemeinde Pischelsdorf am Kulm, ARA Pischelsdorf 17/2053	Marktgemeinde Pischelsdorf am Kulm-GSR_2015	8212.0	Pischelsdorf in der Steiermark	Pischelsdorf	85	Styria	Austria	588292.1615	366202.7126	47.16837474	15.81734867	Pischelsdorf am Kulm	1833.0	3689.0		general; alps
ATTP_6-M3341478R0	Marktgemeinde Admont ARA Admont Hall 12/1485	Marktgemeinde Admont	8911.0	Admont	Hauptstraße	36	Styria	Austria	485390.681	409671.7975	47.58092415	14.46810607	Admont	2574.0	4957.0		general; alps
ATTP_6-M3343233R0	Gemeinde Heimschuh ARA Heimschuh 10/2028	Gemeinde Heimschuh	8451.0	Heimschuh	Heimschuh	143	Styria	Austria	565317.6116	320021.0856	46.75919913	15.49739548	Großklein, Kitzeck im Sausal, Heimschuh, Gamlitz	1613.0	8624.0		general; alps
ATTP_6-M3343322R0	Stadtgemeinde Bad Radkersburg ARA Bad Radkersburg 15/150	Stadtgemeinde Bad Radkersburg-GSR_2015	8490.0	Bad Radkersburg	Hauptplatz	1	Styria	Austria	604413.9811	312861.4333	46.68387538	16.00575881	Bad Radkersburg, Halbenrain	5965.0	4907.0		general; alps
